"target_id"	"test_stat"	"pval"	"qval"	"rss"	"sigma_sq"	"tech_var"	"mean_obs"	"var_obs"	"sigma_sq_pmax"	"smooth_sigma_sq"	"final_sigma_sq"	"degrees_free"	"ens_gene"	"ext_gene"
"105"	"ENST00000497054.5"	15.5875495044661	7.87715723192814e-05	0.0428112801143907	1.20969999491393	0.0859638137203387	0.00709003204227156	6.2018836334747	0.0930538457626103	0.0859638137203387	0.0422659699340883	0.0859638137203387	1	"ENSG00000114978"	"MOB1A"
"106"	"ENST00000552819.5"	15.5369079866764	8.09100222361217e-05	0.0435280653588403	0.916405775038162	0.0651657431468162	0.00532700877919627	7.2095047183446	0.0704927519260124	0.0651657431468162	0.0323189959709719	0.0651657431468162	1	"ENSG00000197111"	"PCBP2"
"107"	"ENST00000553415.5"	15.5185845968407	8.1698076534109e-05	0.0435412571255523	2.04794949099099	0.150298208858932	0.00723636737114406	5.54904380098638	0.157534576230076	0.150298208858932	0.0582478334027632	0.150298208858932	1	"ENSG00000285006"	"AC005280.3"
"108"	"ENST00000290551.4"	15.4815935978849	8.33126005612098e-05	0.0439905959222551	0.613784655213926	0.0470639976674865	0.000150206579738599	9.0594789945264	0.047214204247225	0.0470639976674865	0.0425746303497148	0.0470639976674865	1	"ENSG00000159388"	"BTG2"
"109"	"ENST00000298694.8"	15.4089996468757	8.65749918816026e-05	0.0444777070904529	2.74950222838253	0.20717682472977	0.00432334668427058	7.56676209108399	0.21150017141404	0.20717682472977	0.0315011898229	0.20717682472977	1	"ENSG00000165801"	"ARHGEF40"
"110"	"ENST00000378026.4"	15.4312232371885	8.55628336080955e-05	0.0444777070904529	0.942482132312763	0.0721197680153248	0.00037885754719545	7.97875606417486	0.0724986255625203	0.0721197680153248	0.0320840149106885	0.0721197680153248	1	"ENSG00000136026"	"CKAP4"
"111"	"ENST00000553916.5"	15.4178884851362	8.61687181152736e-05	0.0444777070904529	2.34204726003516	0.162601725887186	0.0175557556539805	5.70186781912584	0.180157481541166	0.162601725887186	0.0534062206151971	0.162601725887186	1	"ENSG00000197535"	"MYO5A"
"112"	"ENST00000405636.6"	15.3295164949955	9.02946187060769e-05	0.0451679028625679	1.80210952580507	0.101804614278994	0.0368191953983188	5.91289292990325	0.138623809677313	0.101804614278994	0.0479542896000687	0.101804614278994	1	"ENSG00000130204"	"TOMM40"
"113"	"ENST00000463851.6"	15.3446314788034	8.95750962101339e-05	0.0451679028625679	1.39445939479498	0.105168691185042	0.00209741610687963	7.83764579317128	0.107266107291921	0.105168691185042	0.0316992968010908	0.105168691185042	1	"ENSG00000135821"	"GLUL"
"114"	"ENST00000557907.5"	15.3392814998025	8.98291106440944e-05	0.0451679028625679	1.61681279188513	0.119564334888989	0.00480587987140552	7.51039576437812	0.124370214760394	0.119564334888989	0.0315482005628376	0.119564334888989	1	"ENSG00000140332"	"TLE3"
"115"	"ENST00000264409.4"	15.1926507691454	9.70805087147243e-05	0.0453979316282548	2.96507250724569	0.219506266247049	0.00857623431031166	7.07100486320399	0.228082500557361	0.219506266247049	0.0329769582958715	0.219506266247049	1	"ENSG00000138678"	"GPAT3"
"116"	"ENST00000297990.8"	15.1697754981806	9.8263733444172e-05	0.0453979316282548	0.910504586328435	0.0665382964637445	0.00350051786921197	6.47672175020704	0.0700388143329564	0.0665382964637445	0.0382446236678729	0.0665382964637445	1	"ENSG00000165271"	"NOL6"
"117"	"ENST00000356151.6"	15.1569153868142	9.8935285234205e-05	0.0453979316282548	1.21250170572313	0.0881764878909089	0.00509287408779341	6.28286604812408	0.0932693619787023	0.0881764878909089	0.0409604967656519	0.0881764878909089	1	"ENSG00000168297"	"PXK"
"118"	"ENST00000367063.6"	15.1991216078378	9.67484131460749e-05	0.0453979316282548	3.29291131261674	0.239649288169124	0.0136515820321641	6.65944083202513	0.253300870201288	0.239649288169124	0.0361667497643506	0.239649288169124	1	"ENSG00000196352"	"CD55"
"119"	"ENST00000367498.7"	15.1910451451857	9.71630898307833e-05	0.0453979316282548	0.656795223310614	0.0486674974632234	0.00185521202220849	7.80693804977734	0.0505227094854316	0.0486674974632234	0.0316413881822189	0.0486674974632234	1	"ENSG00000116679"	"IVNS1ABP"
"120"	"ENST00000377242.7"	15.2439707014901	9.44778791193771e-05	0.0453979316282548	1.78287404827825	0.129035210763878	0.00810894679598681	6.12376411421636	0.137144157559865	0.129035210763878	0.0436343926440885	0.129035210763878	1	"ENSG00000120594"	"PLXDC2"
"121"	"ENST00000380490.4"	15.1459512432996	9.95114764060578e-05	0.0453979316282548	2.20157285142702	0.169204275516543	0.000147482285536034	8.98079548501477	0.169351757802079	0.169204275516543	0.0412653852799254	0.169204275516543	1	"ENSG00000132965"	"ALOX5AP"
"122"	"ENST00000394081.7"	15.1762974398997	9.79249142987362e-05	0.0453979316282548	2.26445152147615	0.172448209656712	0.00174036891837619	7.67560717199324	0.174188578575088	0.172448209656712	0.0314963020645392	0.172448209656712	1	"ENSG00000131759"	"RARA"
"123"	"ENST00000469131.5"	15.1769968766284	9.78886479756235e-05	0.0453979316282548	6.33179002168707	0.405008050318041	0.082052720580964	4.52011732594456	0.487060770899005	0.405008050318041	0.127688702816928	0.405008050318041	1	"ENSG00000145819"	"ARHGAP26"
"124"	"ENST00000471917.1"	15.1929334665513	9.70659762190922e-05	0.0453979316282548	39.9806802239242	2.30677116845979	0.768665771842073	1.19388347372417	3.07543694030186	2.30677116845979	1.40763153315453	2.30677116845979	1	"ENSG00000145012"	"LPP"
"125"	"ENST00000553405.1"	15.1864662782495	9.73989804673906e-05	0.0453979316282548	43.1911158663389	2.48027011486163	0.842123413318288	1.29770688713298	3.32239352817992	2.48027011486163	1.35487016671074	2.48027011486163	1	"ENSG00000100714"	"MTHFD1"
"126"	"ENST00000497571.5"	15.1293702291319	0.000100389269042642	0.0454349083843309	0.967320307848215	0.0742739788002741	0.000135275649588631	9.21173529006422	0.0744092544498628	0.0742739788002741	0.0454207447047343	0.0742739788002741	1	"ENSG00000067082"	"KLF6"
"127"	"ENST00000523752.5"	15.0484260835372	0.000104787601982733	0.0470521085879317	0.887979240811337	0.0678537445543329	0.00045235089269302	7.87878506033081	0.0683060954470259	0.0678537445543329	0.0317912503084365	0.0678537445543329	1	"ENSG00000120889"	"TNFRSF10B"
"128"	"ENST00000285407.10"	15.0052223307056	0.000107214067920025	0.0477655424781822	1.13723769246172	0.0863115143469702	0.0011683081500852	6.8214367076292	0.0874798224970553	0.0863115143469702	0.0346787900403906	0.0863115143469702	1	"ENSG00000155090"	"KLF10"
"129"	"ENST00000262651.3"	14.9505912043851	0.000110363476556845	0.0484750801125742	0.902224011532316	0.0615924149546351	0.00780943208631229	7.18645840301659	0.0694018470409474	0.0615924149546351	0.0324148804961802	0.0615924149546351	1	"ENSG00000101336"	"HCK"
"130"	"ENST00000374212.4"	14.9481426312954	0.000110506793649119	0.0484750801125742	1.49736286735444	0.113078305728456	0.00210345329880931	6.33185867119848	0.115181759027265	0.113078305728456	0.0402218610333459	0.113078305728456	1	"ENSG00000136868"	"SLC31A1"
"131"	"ENST00000427693.1"	14.9040478204674	0.000113120002630607	0.0492426051146031	3.09298701895821	0.221145429456429	0.0167766489249724	5.47638465646569	0.237922078381401	0.221145429456429	0.0608645612380781	0.221145429456429	1	"ENSG00000136630"	"HLX"
